id,date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
345,2019-11-30 07:39:03,EcoInternetDrGB,,0,0,0,"Science warnings, US retreat add urgency to UN #climate talks: ABC News https://abcnews.go.com/Technology/wireStory/science-warnings-us-retreat-add-urgency-climate-talks-67401297 … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=climate%20science%20warning%20u%20retreat%20add%20urgency%20un&w=relevance … web: https://search.ecointernet.org/search/results?q=climate%20science%20warning%20u%20retreat%20add%20urgency%20un&s=web …",,,#climate #environment,1200680626728255488,https://twitter.com/EcoInternetDrGB/status/1200680626728255488
346,2019-11-30 07:23:14,VeganGaia,,0,3,6,"Save precious environmental resources and improve your health with a simple step. Go Vegan!! http://vegangaia.com a place for all vegan voices is here. #environment #Veganism #animals #human #vegan #vegandiet #planetearth #damage #disaster #global #savepic.twitter.com/Q9vTrQwGOm",,,#environment #Veganism #animals #human #vegan #vegandiet #planetearth #damage #disaster #global #savepic,1200676644295450624,https://twitter.com/VeganGaia/status/1200676644295450624
347,2019-11-30 07:10:04,EcoInternetDrGB,,0,0,0,"15 tips to make your school environmentally friendly: Green Diary https://greendiary.com/15-tips-to-make-your-school-environmentally-friendly.html … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=tip%20make%20school%20environmentally%20friendly&w=relevance … web: https://search.ecointernet.org/search/results?q=tip%20make%20school%20environmentally%20friendly&s=web …",,,#environment,1200673330518347778,https://twitter.com/EcoInternetDrGB/status/1200673330518347778
348,2019-11-30 07:07:01,EcoInternetDrGB,,0,1,0,"No Middlemen, High Profits: Nashik Farmers Set Up Organic Markets In Mumbai!: The Better India https://www.thebetterindia.com/204500/mumbai-organic-food-marker-nashik-farmers-profit-middlemen-india/ … #SustainableAgriculture #environment More on Web: https://www.EcoInternet.org/",,,#SustainableAgriculture #environment,1200672566760726536,https://twitter.com/EcoInternetDrGB/status/1200672566760726536
349,2019-11-30 06:55:03,EcoInternetDrGB,,0,0,0,"Transformative Cities People's Choice Award 2019: The Transnational Institute https://transformativecities.org/2019award-2/ #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=transformative%20city%20people%20choice%20award&w=relevance … web: https://search.ecointernet.org/search/results?q=transformative%20city%20people%20choice%20award&s=web …",,,#environment,1200669552096317441,https://twitter.com/EcoInternetDrGB/status/1200669552096317441
350,2019-11-30 06:47:03,EcoInternetDrGB,,0,2,3,"Tens of thousands rally in Europe, Asia before UN climate summit: Yahoo! News https://news.yahoo.com/global-climate-protests-kick-off-smoke-covered-sydney-051020090.html … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=climate%20ten%20thousand%20rally%20europe%20asia%20un%20summit&w=relevance … web: https://search.ecointernet.org/search/results?q=climate%20ten%20thousand%20rally%20europe%20asia%20un%20summit&s=web …",,,#environment,1200667540554338304,https://twitter.com/EcoInternetDrGB/status/1200667540554338304
351,2019-11-30 06:42:23,TheOrganicView,,0,0,1,"Real freedom lies in wildness, not in civilization- Charles Lindbergh nature #environment",,,#environment,1200666366694612993,https://twitter.com/TheOrganicView/status/1200666366694612993
352,2019-11-30 06:41:45,BergmJon,,0,1,0,"Cooke Aquaculture agrees to pay $2.75M to wild-fish advocates for salmon net-pen collapse http://aquaculturedaily.com/?read=https%3A%2F%2Fwww.seattletimes.com%2Fseattle%2Dnews%2Fenvironment%2Fcooke%2Daquaculture%2Dsettles%2Dlawsuit%2Dwith%2Dwild%2Dfish%2Dadvocates%2Dover%2Dnet%2Dpen%2Dcollapse%2F … by @EvanBush #environment",,@EvanBush,#environment,1200666206019215361,https://twitter.com/BergmJon/status/1200666206019215361
353,2019-11-30 06:40:04,EcoInternetDrGB,,0,0,0,"Wikifactory and Thought For Food Challenge: Solutions to Sustainably Feed the World: 3DPrintcom https://3dprint.com/260797/wikifactory-and-thought-for-food-challenge-solutions-to-sustainably-feed-the-world/ … #SustainableAgriculture #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=food%20wikifactory%20thought%20challenge%20solution%20sustainably%20feed%20world&w=relevance … web: https://search.ecointernet.org/search/results?q=food%20wikifactory%20thought%20challenge%20solution%20sustainably%20feed%20world&s=web …",,,#SustainableAgriculture #environment,1200665783778459648,https://twitter.com/EcoInternetDrGB/status/1200665783778459648
354,2019-11-30 06:28:04,EcoInternetDrGB,,0,0,1,"The China Challenge Continues to Mount: National Interest https://nationalinterest.org/feature/china-challenge-continues-mount-100617 … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=china%20challenge%20continues%20mount&w=relevance … web: https://search.ecointernet.org/search/results?q=china%20challenge%20continues%20mount&s=web …",,,#environment,1200662761325256705,https://twitter.com/EcoInternetDrGB/status/1200662761325256705
355,2019-11-30 06:23:03,EcoInternetDrGB,,0,1,0,"Leonardo DiCaprio paid to have the Amazon burned, Brazil's President Jair Bolsonaro claims: Australian Broadcasting Corporation https://www.abc.net.au/news/2019-11-30/brazils-president-accuses-dicaprio-of-paying-to-burn-the-amazon/11753636 … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=amazon%20leonardo%20dicaprio%20paid%20burned%20brazil%20president%20jair&w=relevance … web: https://search.ecointernet.org/search/results?q=amazon%20leonardo%20dicaprio%20paid%20burned%20brazil%20president%20jair&s=web …",,,#environment,1200661498625810432,https://twitter.com/EcoInternetDrGB/status/1200661498625810432
356,2019-11-30 06:15:04,EcoInternetDrGB,,0,1,0,"2019 Atlantic Hurricane Season Fast Facts: KFOR https://kfor.com/2019/11/29/2019-atlantic-hurricane-season-fast-facts/ … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=hurricane%20atlantic%20season%20fast%20fact&w=relevance … web: https://search.ecointernet.org/search/results?q=hurricane%20atlantic%20season%20fast%20fact&s=web …",,,#environment,1200659491005460480,https://twitter.com/EcoInternetDrGB/status/1200659491005460480
357,2019-11-30 06:13:03,EcoInternetDrGB,,0,3,7,"Drone captures the largest swarm of sea turtles ever filmed: Mother Nature Network https://www.mnn.com/earth-matters/animals/stories/drone-captures-largest-swarm-sea-turtles-ever-filmed … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=sea%20turtle%20drone%20capture%20largest%20swarm%20ever%20filmed&w=relevance … web: https://search.ecointernet.org/search/results?q=sea%20turtle%20drone%20capture%20largest%20swarm%20ever%20filmed&s=web …",,,#environment,1200658982160875520,https://twitter.com/EcoInternetDrGB/status/1200658982160875520
358,2019-11-30 06:09:04,EcoInternetDrGB,,0,0,0,"The weekend read: Islanding on and off the #ocean: PV Magazine https://www.pv-magazine.com/2019/11/30/the-weekend-read-islanding-on-and-off-the-ocean/ … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=ocean%20weekend%20read%20islanding&w=relevance … web: https://search.ecointernet.org/search/results?q=ocean%20weekend%20read%20islanding&s=web …",,,#ocean #environment,1200657979382480898,https://twitter.com/EcoInternetDrGB/status/1200657979382480898
359,2019-11-30 06:03:17,katgallow,,0,2,8,"Another one Bights the dust: Third company bails out of plans to drill for oil in the Bight. #environment http://www.adelaidenow.com.au/news/south-australia/news-story/22fdbe0829781d41bdd01e3e9f7bd183 …",,,#environment,1200656526869856258,https://twitter.com/katgallow/status/1200656526869856258
360,2019-11-30 06:02:59,FluffyMuffin,,0,0,0,"Governments Need to Face Reality — the Fossil Fuel Industry Is Collapsing! From Saudi Arabia to Alberta, the numbers are clear. But we still shovel tax money at big oil/gas corporations. #climatecrisis #petrofascism #environment #greennewdeal via @TheTyeehttps://thetyee.ca/Analysis/2019/11/29/Government-Face-Reality-Fossil-Fuel-Industry-Collapsing/?fbclid=IwAR1JVCDYBoW63Nc1lZ8xUEKQDC4fiHJVcF3FQVBBIwodqGGqcLsove4jpJY …",,@TheTyeehttps,#climatecrisis #petrofascism #environment #greennewdeal,1200656451649376257,https://twitter.com/FluffyMuffin/status/1200656451649376257
361,2019-11-30 06:00:03,atelier68,,0,0,0,"Beautiful artwork on Blue Whale Marine Mammal Largest Animal Short Sleeve T-shirt. You will stand out! Why wait? Order now risk free! https://www.amazon.com/dp/B07MPSD1B4 #tshirtart #artwork #artworkoftheday #bluewhale #krill #rightwhale #environment",,,#tshirtart #artwork #artworkoftheday #bluewhale #krill #rightwhale #environment,1200655712747175938,https://twitter.com/atelier68/status/1200655712747175938
362,2019-11-30 05:56:10,Burning_Birch,Shell,0,0,2,"Hey @Shell, where are all these dangerous fossil fuels coming from. Could it be you? #ClimateDebate #environment #ClimateStrike #ClimateChange #ClimateJustice #FridaysForFuture",,@Shell,#ClimateDebate #environment #ClimateStrike #ClimateChange #ClimateJustice #FridaysForFuture,1200654736279474177,https://twitter.com/Burning_Birch/status/1200654736279474177
363,2019-11-30 05:52:04,EcoInternetDrGB,,0,1,2,"Welcome to the global rebellion against neoliberalism: Ecologise https://www.ecologise.in/2019/11/30/welcome-to-the-global-rebellion-against-neoliberalism/ … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=welcome%20global%20rebellion%20neoliberalism&w=relevance … web: https://search.ecointernet.org/search/results?q=welcome%20global%20rebellion%20neoliberalism&s=web …",,,#environment,1200653701242707969,https://twitter.com/EcoInternetDrGB/status/1200653701242707969
364,2019-11-30 05:51:56,Burning_Birch,CNN,0,0,0,"So let’s get to doing something about it. Am I right. #environment #ClimateStrike #ClimateDebate #ClimateEmergency #ClimateChange",,,#environment #ClimateStrike #ClimateDebate #ClimateEmergency #ClimateChange,1200653669743509506,https://twitter.com/Burning_Birch/status/1200653669743509506
365,2019-11-30 05:47:03,EcoInternetDrGB,,0,1,0,"Who are the most influential corporate #sustainability leaders in Asia Pacific? The Eco-Business A ...: Eco-Business https://www.eco-business.com/news/who-are-the-most-influential-corporate-sustainability-leaders-in-asia-pacific-the-eco-business-a-list-revealed/ … #environment #ecology MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=sustainability%20influential%20corporate%20leader%20asia%20pacific%20ecobusiness&w=relevance … web: https://search.ecointernet.org/search/results?q=sustainability%20influential%20corporate%20leader%20asia%20pacific%20ecobusiness&s=web …",,,#sustainability #environment #ecology,1200652438878879744,https://twitter.com/EcoInternetDrGB/status/1200652438878879744
366,2019-11-30 05:24:04,EcoInternetDrGB,,0,2,2,"International Space Station Commercialization Heralds A New Era For Human Spaceflight: Forbes https://www.forbes.com/sites/charlottekiang/2019/11/29/low-earth-orbit-commercialization-opens-up-new-frontiers-for-human-spaceflight/ … #space #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=space%20human%20international%20station%20commercialization%20herald%20new%20era&w=relevance … web: https://search.ecointernet.org/search/results?q=space%20human%20international%20station%20commercialization%20herald%20new%20era&s=web …",,,#space #environment,1200646658570088451,https://twitter.com/EcoInternetDrGB/status/1200646658570088451
367,2019-11-30 05:20:04,EcoInternetDrGB,,0,1,1,"Climate change threatens California's air quality, report says: LA Times https://www.latimes.com/science/sciencenow/la-sci-sn-climate-change-california-air-pollution-officers-20140423-story.html … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=climate%20air%20change%20threatens%20california%20quality%20report%20say&w=relevance … web: https://search.ecointernet.org/search/results?q=climate%20air%20change%20threatens%20california%20quality%20report%20say&s=web …",,,#environment,1200645650733387776,https://twitter.com/EcoInternetDrGB/status/1200645650733387776
368,2019-11-30 05:00:59,SenorChavezU,,0,1,1,"You have to create rhythm. #finance #AI #IOT #environment #data #startups #innovation #Brexit #data #innovation #economy #marketing #business #startup #entrepreneur #weddings #wine #beer",,,#finance #AI #IOT #environment #data #startups #innovation #Brexit #data #innovation #economy #marketing #business #startup #entrepreneur #weddings #wine #beer,1200640846275592194,https://twitter.com/SenorChavezU/status/1200640846275592194
369,2019-11-30 05:00:05,EcoInternetDrGB,,0,0,2,"Unethical hunting has no place in Namibia: Journal of African Elephants https://africanelephantjournal.com/unethical-hunting-has-no-place-in-namibia/ … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=unethical%20hunting%20place%20namibia&w=relevance … web: https://search.ecointernet.org/search/results?q=unethical%20hunting%20place%20namibia&s=web …",,,#environment,1200640622593396736,https://twitter.com/EcoInternetDrGB/status/1200640622593396736
370,2019-11-30 04:51:09,EarthAccounting,,0,0,0,"#UK consumers want more meat-free meals in the dining out sector https://www.verdictfoodservice.com/news/consumers-meat-free/ … via @verdictfs #food #environment pic.twitter.com/qgGW5lKKNY",,@verdictfs,#UK #food #environment,1200638373007769601,https://twitter.com/EarthAccounting/status/1200638373007769601
371,2019-11-30 04:48:05,EcoInternetDrGB,,0,0,1,"Brazil's president accuses actor DiCaprio of financing Amazon fires: Arab News https://www.arabnews.com/node/1591641/world … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=amazon%20fire%20brazil%20president%20accuses%20actor%20dicaprio%20financing&w=relevance … web: https://search.ecointernet.org/search/results?q=amazon%20fire%20brazil%20president%20accuses%20actor%20dicaprio%20financing&s=web …",,,#environment,1200637601146781697,https://twitter.com/EcoInternetDrGB/status/1200637601146781697
372,2019-11-30 04:44:22,TheOrganicView,,0,0,0,"Benthic invertebrates are to water quality what #bees are to the health of the #environment. -June Stoyer http://bit.ly/1EE9kAD",,,#bees #environment,1200636666693767169,https://twitter.com/TheOrganicView/status/1200636666693767169
373,2019-11-30 04:30:05,EcoInternetDrGB,,0,1,1,"MRC countries agree to collectively manage drought: Khmer Times https://www.khmertimeskh.com/50664304/mrc-countries-agree-to-collectively-manage-drought/ … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=drought%20mrc%20country%20agree%20collectively%20manage&w=relevance … web: https://search.ecointernet.org/search/results?q=drought%20mrc%20country%20agree%20collectively%20manage&s=web …",,,#environment,1200633071407550464,https://twitter.com/EcoInternetDrGB/status/1200633071407550464
374,2019-11-30 04:25:03,EcoInternetDrGB,,0,0,1,"Protecting Rio Grande personal for 'River Daddy': Santa Fe New Mexican https://www.santafenewmexican.com/news/local_news/protecting-rio-grande-personal-for-river-daddy/article_29590d2c-6d67-5a10-a359-57138ae759c4.html … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=river%20protecting%20rio%20grande%20personal%20daddy&w=relevance … web: https://search.ecointernet.org/search/results?q=river%20protecting%20rio%20grande%20personal%20daddy&s=web …",,,#environment,1200631804119535618,https://twitter.com/EcoInternetDrGB/status/1200631804119535618
375,2019-11-30 04:18:23,mwbgallery,,0,0,0,"ink on paper, 2019 #lovelight #mindscape #environment #drawing #consciousness #canada #michaelwilliambenton #entanglement #inkonpaper #nonlocalconsciousness #lightfigure #spirituallytransformativeexperiences… https://www.instagram.com/p/B5edOnEHjyD/?igshid=hyf19h0c8vcv …",,,#lovelight #mindscape #environment #drawing #consciousness #canada #michaelwilliambenton #entanglement #inkonpaper #nonlocalconsciousness #lightfigure #spirituallytransformativeexperiences,1200630127870111745,https://twitter.com/mwbgallery/status/1200630127870111745
376,2019-11-30 04:18:18,VeganGaia,,0,3,9,"Make the switch to vegan diet for your health, animals and the Earth. http://vegangaia.com is here to create a community lead by compassion. #healthy #mentalhealth #environment #Veganism #animals #human #vegan #positiveenergy #peaceofmind #vegandiet #positivepic.twitter.com/jMvbmZubLI",,,#healthy #mentalhealth #environment #Veganism #animals #human #vegan #positiveenergy #peaceofmind #vegandiet #positivepic,1200630107552894976,https://twitter.com/VeganGaia/status/1200630107552894976
377,2019-11-30 04:00:23,mOppenheimTV,,0,0,0,"#NonprofitSpotlight: “As we educate folks more and more on how critical land protection is going to be as part of the #climatesolution,” says Lindsey Ketchel, who has served as the Executive Director of the Landmark Conservancy #Nonprofits #Environment http://ow.ly/L4Cz50xlzb1",,,#NonprofitSpotlight #climatesolution #Nonprofits #Environment,1200625598294614017,https://twitter.com/mOppenheimTV/status/1200625598294614017
378,2019-11-30 04:00:08,FindXpertsHere,,0,0,0,"Wildlife experts propose human-free beaches to preserve #Tasmanian bird habitat #nature #environment #appleislehttp://ow.ly/ljh530pVVMO",,,#Tasmanian #nature #environment #appleislehttp,1200625534927089665,https://twitter.com/FindXpertsHere/status/1200625534927089665
379,2019-11-30 03:57:02,grain_feed,,0,0,0,"“Estimating Nitrogen Credit from Manure” via @UNLExtension #livestock #AgricultureNews #FeedNews #environment https://buff.ly/2pLvcKp pic.twitter.com/5FDztEF0nH",,@UNLExtension,#livestock #AgricultureNews #FeedNews #environment,1200624753821855744,https://twitter.com/grain_feed/status/1200624753821855744
380,2019-11-30 03:50:03,EcoInternetDrGB,,0,2,0,"Explosions Shake a Texas Town, and Its View on Thanksgiving: Science - The New York Times https://www.nytimes.com/2019/11/28/us/port-neches-texas-explosion.html … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=explosion%20shake%20texas%20town%20view%20thanksgiving&w=relevance … web: https://search.ecointernet.org/search/results?q=explosion%20shake%20texas%20town%20view%20thanksgiving&s=web …",,,#environment,1200622996290818049,https://twitter.com/EcoInternetDrGB/status/1200622996290818049
381,2019-11-30 03:45:04,EcoInternetDrGB,,0,0,0,"Nagaland organic by default, only needs certification: Morung Express http://www.morungexpress.com/nagaland-organic-default-only-needs-certification … #SustainableAgriculture #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=organic%20nagaland%20default%20need%20certification&w=relevance … web: https://search.ecointernet.org/search/results?q=organic%20nagaland%20default%20need%20certification&s=web …",,,#SustainableAgriculture #environment,1200621742391119872,https://twitter.com/EcoInternetDrGB/status/1200621742391119872
382,2019-11-30 03:35:08,greenemerson,,0,0,1,"Happy Thanksgiving to everyone! We hope everyone has had a great holiday and safe travels back to Boston! Did you know... #Sustainability #EmersonCollege #WindPower #Environment #EcoFriendlypic.twitter.com/MModzixWDC",,,#Sustainability #EmersonCollege #WindPower #Environment #EcoFriendlypic,1200619241696681987,https://twitter.com/greenemerson/status/1200619241696681987
383,2019-11-30 03:34:21,TaquillaT,,0,0,0,"meekmill pull this #youngbull out of his home #environment surroundings.. #dexosama #nipseyhussle #jealousy #abitch on ya way up! Reposted from @theshaderoom ( @get_regrann) - #PressPlay: #YungRo, an artist… https://www.instagram.com/p/B5eYJvjJTCc/?igshid=1k2hn7vfdrdvi …",,@theshaderoom @get_regrann,#youngbull #environment #dexosama #nipseyhussle #jealousy #abitch #PressPlay #YungRo,1200619043360628736,https://twitter.com/TaquillaT/status/1200619043360628736
384,2019-11-30 03:34:04,EcoInternetDrGB,,0,2,1,"What's driving tropical deforestation? Scientists map 45 years of satellite images: CIRAD https://www.cirad.fr/en/news/all-news-items/press-releases/2019/identifying-the-causes-of-tropical-deforestation … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=deforestation%20whats%20driving%20tropical%20scientist%20map%20year%20satellite&w=relevance … web: https://search.ecointernet.org/search/results?q=deforestation%20whats%20driving%20tropical%20scientist%20map%20year%20satellite&s=web …",,,#environment,1200618972049104897,https://twitter.com/EcoInternetDrGB/status/1200618972049104897
385,2019-11-30 03:24:21,TheOrganicView,,0,0,0,"""We're in a giant car heading towards a brick wall and everyones arguing over where they're going to sit.""  David Suzuki #environment",,,#environment,1200616530548903936,https://twitter.com/TheOrganicView/status/1200616530548903936
386,2019-11-30 03:15:04,EcoInternetDrGB,,0,0,0,"Cooke Aquaculture settles lawsuit with wild-fish advocates over net-pen collapse: Seattle Times https://www.seattletimes.com/seattle-news/environment/cooke-aquaculture-settles-lawsuit-with-wild-fish-advocates-over-net-pen-collapse/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_environment … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=cooke%20aquaculture%20settle%20lawsuit%20wildfish%20advocate%20netpen%20collapse&w=relevance … web: https://search.ecointernet.org/search/results?q=cooke%20aquaculture%20settle%20lawsuit%20wildfish%20advocate%20netpen%20collapse&s=web …",,,#environment,1200614193432387585,https://twitter.com/EcoInternetDrGB/status/1200614193432387585
387,2019-11-30 03:09:05,topgovtgrant,,0,1,0,"ICYMI Urban Farming in a Food Desert http://socialenterpris.es/11w0 #Environment #Grantspic.twitter.com/6QXzeT6McN",,,#Environment #Grantspic,1200612687471767552,https://twitter.com/topgovtgrant/status/1200612687471767552
388,2019-11-30 03:08:05,EcoInternetDrGB,,0,0,0,"Model commercial nursery under OIL's CSR inaugurated in Assam: Northeast Now https://nenow.in/north-east-news/assam/model-commercial-nursery-under-oils-csr-inaugurated-in-assam.html … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=oil%20model%20commercial%20nursery%20csr%20inaugurated%20assam&w=relevance … web: https://search.ecointernet.org/search/results?q=oil%20model%20commercial%20nursery%20csr%20inaugurated%20assam&s=web …",,,#environment,1200612436669124608,https://twitter.com/EcoInternetDrGB/status/1200612436669124608
389,2019-11-30 03:04:21,CamfilUSA,,0,0,1,"""Access by kids to the internet should be like kids breathing clean air."" - Nicholas Negroponte Visit our blog at https://cleanair.camfil.us . #Environment #AirQuality #CleanAirMatters #TakeABreathpic.twitter.com/ethjRA7o5m",,,#Environment #AirQuality #CleanAirMatters #TakeABreathpic,1200611493600874496,https://twitter.com/CamfilUSA/status/1200611493600874496
390,2019-11-30 02:59:03,EcoInternetDrGB,,0,0,0,"Keepers of the seeds: People's Archive of Rural India https://ruralindiaonline.org/articles/keepers-of-the-seeds/ … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=seed%20keeper&w=relevance … web: https://search.ecointernet.org/search/results?q=seed%20keeper&s=web …",,,#environment,1200610162521673728,https://twitter.com/EcoInternetDrGB/status/1200610162521673728
391,2019-11-30 02:56:12,scraps_kc,,0,0,0,"Ever wonder why animals eat plastic and other? http://ow.ly/y9Ri50xoc3q #environment #caringforkansascity #sealife #rubberbands #globalwaterwayspic.twitter.com/gSs5igiUQI",,,#environment #caringforkansascity #sealife #rubberbands #globalwaterwayspic,1200609444549185538,https://twitter.com/scraps_kc/status/1200609444549185538
392,2019-11-30 02:50:05,EcoInternetDrGB,,0,0,0,"Govt to help farmers buy agri tools: The Daily Star https://www.thedailystar.net/frontpage/news/govt-help-farmers-buy-agri-tools-1833724 … #SustainableAgriculture #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=farmer%20govt%20help%20buy%20agri%20tool&w=relevance … web: https://search.ecointernet.org/search/results?q=farmer%20govt%20help%20buy%20agri%20tool&s=web …",,,#SustainableAgriculture #environment,1200607905583484929,https://twitter.com/EcoInternetDrGB/status/1200607905583484929
393,2019-11-30 02:41:14,PelicanCarol,,0,2,4,"Is #LeonardoDiCaprio involved in the #AmazonFires #Environment #savetheplanet from #NWO #globalist #Cabal",,,#LeonardoDiCaprio #AmazonFires #Environment #savetheplanet #NWO #globalist #Cabal,1200605678290661376,https://twitter.com/PelicanCarol/status/1200605678290661376
394,2019-11-30 02:33:00,SenorChavezU,,0,3,1,"These turkeys lived another year, hurrah!!! #finance #AI #IOT #environment #data #startups #innovation #Brexit #data #innovation #economy #marketing #business #startup #entrepreneur #weddings #wine #beerpic.twitter.com/wV9e6lSDBM",,,#finance #AI #IOT #environment #data #startups #innovation #Brexit #data #innovation #economy #marketing #business #startup #entrepreneur #weddings #wine #beerpic,1200603607705350144,https://twitter.com/SenorChavezU/status/1200603607705350144
395,2019-11-30 02:32:03,EcoInternetDrGB,,0,0,0,"U.N. #Sustainable Development Goals Present Opportunities in Emerging Markets: ESG Clarity https://institutional.americancentury.com/content/institutional/en/insights/topic/esg-sustainable/un-goals-present-opportunities-in-em.html?utm_campaign=esg_global-inst-awareness&utm_source=esgclarity&utm_medium=referral&utm_content=article … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=sustainable%20development%20un%20goal%20present%20opportunity%20emerging%20market&w=relevance … web: https://search.ecointernet.org/search/results?q=sustainable%20development%20un%20goal%20present%20opportunity%20emerging%20market&s=web …",,,#Sustainable #environment,1200603367602454528,https://twitter.com/EcoInternetDrGB/status/1200603367602454528
396,2019-11-30 02:22:22,TheOrganicView,,0,0,0,"Stop thinking about it and just do it! http://goo.gl/y17Pg8 #activism #environment",,,#activism #environment,1200600929365573632,https://twitter.com/TheOrganicView/status/1200600929365573632
397,2019-11-30 02:16:02,EcoInternetDrGB,,0,0,0,"Rochester wants #renewable power for the people: City Newspaper https://www.rochestercitynewspaper.com/rochester/renewable-power-to-the-people/Content?oid=11007899 … #environment More on Web: https://www.EcoInternet.org/",,,#renewable #environment,1200599336981151744,https://twitter.com/EcoInternetDrGB/status/1200599336981151744
398,2019-11-30 02:13:04,EcoInternetDrGB,,0,2,1,"Is the world ready to end the coal era?: Scoop https://www.scoop.co.nz/stories/WO1911/S00239/is-the-world-ready-to-end-the-coal-era.htm … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=coal%20world%20ready%20end%20era&w=relevance … web: https://search.ecointernet.org/search/results?q=coal%20world%20ready%20end%20era&s=web …",,,#environment,1200598588432084993,https://twitter.com/EcoInternetDrGB/status/1200598588432084993
399,2019-11-30 02:06:05,EcoInternetDrGB,,0,2,1,"Atmospheric river bringing new storm with rain and snow to California: LA Times https://www.latimes.com/california/story/2019-11-29/atmospheric-river-bringing-new-storm-with-rain-and-snow-to-california … #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=river%20rain%20storm%20rain%20snow%20atmospheric%20bringing%20new&w=relevance … web: https://search.ecointernet.org/search/results?q=river%20rain%20storm%20rain%20snow%20atmospheric%20bringing%20new&s=web …",,,#environment,1200596831127797760,https://twitter.com/EcoInternetDrGB/status/1200596831127797760
400,2019-11-30 02:05:03,EcoInternetDrGB,,0,0,1,"The farm friend: The New Indian Express https://www.newindianexpress.com/cities/chennai/2019/nov/30/the-farm-friend-2069142.html … #SustainableAgriculture #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=farm%20friend&w=relevance … web: https://search.ecointernet.org/search/results?q=farm%20friend&s=web …",,,#SustainableAgriculture #environment,1200596573094211584,https://twitter.com/EcoInternetDrGB/status/1200596573094211584
401,2019-11-30 01:55:02,MINnews,,0,0,1,"Metro Vancouver Launches Popular Holiday Waste Reduction Initiative ""Create Memories, Not Garbage"" @MetroVancouver - http://minj.me/1nq7 #BritishColumbia #Environment",,@MetroVancouver,#BritishColumbia #Environment,1200594052640628747,https://twitter.com/MINnews/status/1200594052640628747
402,2019-11-30 01:49:04,EcoInternetDrGB,,0,0,0,"Smart Farms Small Grants offers $5 million to Aussie farmers: Food Processing https://www.foodprocessing.com.au/content/business-solutions/news/smart-farms-small-grants-offers-5-million-to-aussie-farmers-467981477 … #SustainableAgriculture #environment MORE w/ EcoSearch - news: https://search.ecointernet.org/search/results?q=farm%20farmer%20smart%20small%20grant%20offer%20million%20aussie&w=relevance … web: https://search.ecointernet.org/search/results?q=farm%20farmer%20smart%20small%20grant%20offer%20million%20aussie&s=web …",,,#SustainableAgriculture #environment,1200592548185526273,https://twitter.com/EcoInternetDrGB/status/1200592548185526273
403,2019-11-30 01:45:06,CarrieHKelly,ParentsvsVape,0,0,0,"It's NOT about youth; it'ss about world-wide #publichealth & #environment adversely affected by ALL forms of 2ndhand smoke & trash (plastic, wrappers & butts): cigars; vaping & ecigs; marijuana; tobacco. This needs to stop, NOW. There are no smoker's rights! @WHO #smokingkills",,@WHO,#publichealth #environment #smokingkills,1200591553703505920,https://twitter.com/CarrieHKelly/status/1200591553703505920
