id,date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
801,2011-12-02 05:33:04,Steven_Slone22,DickieV,0,0,0,"@DickieV big time win for the Hoyas in a hostile environment, Bama definitely no slouch. G'town does deserve to be ranked.",,@DickieV,,142476355446116354,https://twitter.com/Steven_Slone22/status/142476355446116354
802,2011-12-02 05:02:16,SmplistikBeauti,yourTREZure,0,0,0,"@yourTREZure @crystaltif yall are the worst, I would hate to see how yall carry on when yall are in the same environment",,@yourTREZure @crystaltif,,142468602065453056,https://twitter.com/SmplistikBeauti/status/142468602065453056
803,2011-12-02 04:45:41,fatboi_nutt,,0,0,0,"I'm at Very Dangerous & Hostile Eastside Environment (1234 Danger, Near Chalmers, Detroit) http://4sq.com/uGV4iw",,,,142464431505416192,https://twitter.com/fatboi_nutt/status/142464431505416192
804,2011-12-02 04:39:53,miriamcellis,,0,0,0,"I love my life and I won't change it but I will change my environment",,,,142462968716730371,https://twitter.com/miriamcellis/status/142462968716730371
805,2011-12-02 04:06:29,GetAuditorJobs,,0,0,0,"Project Environment, Health & Safety Audi... - #NewYork , NY (http://tinyurl.com/ce5wpj5 ) Get Auditor Jobs #Auditor #jobs #job #GetAllJobs",,,#NewYork #Auditor #jobs #job #GetAllJobs,142454563721588736,https://twitter.com/GetAuditorJobs/status/142454563721588736
806,2011-12-02 04:00:46,h_carlisle,,0,0,0,"""In the weightless environment the psyco bitches can fly"" #ronwhite",,,#ronwhite,142453126333612032,https://twitter.com/h_carlisle/status/142453126333612032
807,2011-12-02 03:26:09,GetEnvScienJobs,,0,0,0,"Environment... - #Irvine , CA (http://tinyurl.com/84c45uh ) Get Environmental Scientist Jobs #EnvironmentalScientist #jobs #job #GetAllJobs",,,#Irvine #EnvironmentalScientist #jobs #job #GetAllJobs,142444412243427330,https://twitter.com/GetEnvScienJobs/status/142444412243427330
808,2011-12-02 03:24:44,1Dittlinger,,0,0,0,"Buses are good for the environment and fairly green, except when they just haul 1 ass around the country.Glad we have such a great economist",,,,142444057363361794,https://twitter.com/1Dittlinger/status/142444057363361794
809,2011-12-02 02:54:46,sawyersutton,,0,0,0,"@patagonia tells consumers not to ruin the environment by not buying too much...sanity+common sense NOT consumerism http://www.adweek.com/news/advertising-branding/ad-day-patagonia-136745 …",,@patagonia,,142436515816022016,https://twitter.com/sawyersutton/status/142436515816022016
810,2011-12-02 02:29:21,yhufnagel,,3,1,0,"Very pleased with our effort in a TOUGH, sold out environment against a very well-coached team. Held UVM to 35.3% from the floor.",,,,142430119888293888,https://twitter.com/yhufnagel/status/142430119888293888
811,2011-12-02 02:04:51,JohnWHorner,,0,0,0,"Im pretty sure this is a monkey free environment.",,,,142423955851067393,https://twitter.com/JohnWHorner/status/142423955851067393
812,2011-12-02 02:02:56,KatHaber,,0,0,0,"Genetics loads the gun but environment pulls the trigger.- Google science girl #TEDxHomer #tedxwomen",,,#TEDxHomer #tedxwomen,142423473548050432,https://twitter.com/KatHaber/status/142423473548050432
813,2011-12-02 01:17:23,GetEnvScienJobs,,0,0,0,"Environment... - #Edison , NJ (http://tinyurl.com/6porayj ) Get Environmental Scientist Jobs #EnvironmentalScientist #jobs #job #GetAllJobs",,,#Edison #EnvironmentalScientist #jobs #job #GetAllJobs,142412007595978752,https://twitter.com/GetEnvScienJobs/status/142412007595978752
814,2011-12-02 01:11:07,Eye_Say_Ahh,,0,0,0,"I really a new dance environment I'm inspired. But I need to know where I fit in.",,,,142410433763090433,https://twitter.com/Eye_Say_Ahh/status/142410433763090433
815,2011-12-02 00:47:30,jaysean2013,,0,0,0,"Can't wait til august of next year new school environment but my ppl out here ain't going nowhere imma still hang withem :-)",,,,142404490421735424,https://twitter.com/jaysean2013/status/142404490421735424
816,2011-12-02 00:33:15,GetEnviEngiJobs,,0,0,0,"Environment... - #FairLawn , NJ (http://tinyurl.com/8xwp6w9 ) Get Environmental Engineer Jobs #EnvironmentalEngineer #jobs #job #GetAllJobs",,,#FairLawn #EnvironmentalEngineer #jobs #job #GetAllJobs,142400901909446657,https://twitter.com/GetEnviEngiJobs/status/142400901909446657
817,2011-12-02 00:30:20,DudaBuddha,,0,0,0,"My past is a product of my environment, my present is a product of me. my future will be a product of ambitions so long as my life is free..",,,,142400166660550656,https://twitter.com/DudaBuddha/status/142400166660550656
818,2011-12-02 00:10:54,lindasdiary,,0,0,0,"@Mruff221 ... Wanna hear something funny... Just realized who you are - great to see you supporting the environment!! PS your very talented!",,@Mruff221,,142395278786428928,https://twitter.com/lindasdiary/status/142395278786428928
819,2011-12-01 23:53:22,nsandin88,,0,0,0,"Condescending attitudes have no place in aviation. Makes an environment where deadly mistakes are passed by subordinates afraid to speak up.",,,,142390866156331009,https://twitter.com/nsandin88/status/142390866156331009
820,2011-12-01 23:16:47,JessT820,,1,0,0,"“ @SeanOlivieri: @JeniMarie17 I can't learn I'm such a stressful environment” haha. Seriously I just shut down",,@SeanOlivieri @JeniMarie17,,142381657285074944,https://twitter.com/JessT820/status/142381657285074944
821,2011-12-01 22:35:45,MsLadyEssence,Thedjpk1,0,0,0,"@GoDJPK1 I would prefer lounge environment and most definitely I would tell them.",,@GoDJPK1,,142371331097378816,https://twitter.com/MsLadyEssence/status/142371331097378816
822,2011-12-01 22:13:58,wildflowerwknd,,0,0,0,"#thingsRosiesays Damn it, destroying the environment, two lids at a time.",,,#thingsRosiesays,142365850001883136,https://twitter.com/wildflowerwknd/status/142365850001883136
823,2011-12-01 22:11:51,effyouhayden,,0,0,0,"i'm using the environment around me, the destruction and damage around campus, to imagine a zombie apocalypse. it's fun.",,,,142365318105399296,https://twitter.com/effyouhayden/status/142365318105399296
824,2011-12-01 21:26:11,mattarevalo,,0,0,0,"Awesome lunch with the @pageable team. Check out the colorful art here! Great dining environment! (@Taco Mesa) [pic]: http://4sq.com/tMYagt",,@pageable @Taco,,142353824693223424,https://twitter.com/mattarevalo/status/142353824693223424
825,2011-12-01 21:15:38,aimeehossler,rachelsmiles,0,0,0,"@rachelsmiles yep. We learned diet isn't the issue. It's the environment, products and stress that trigger the outbreaks.",,@rachelsmiles,,142351168734105600,https://twitter.com/aimeehossler/status/142351168734105600
826,2011-12-01 20:08:32,GetBioTechnJobs,,0,0,0,"Environment... - #Montgomery , IL (http://tinyurl.com/7qsccfc ) Get Biological Technician Jobs #BiologicalTechnician #jobs #job #GetAllJobs",,,#Montgomery #BiologicalTechnician #jobs #job #GetAllJobs,142334285691625473,https://twitter.com/GetBioTechnJobs/status/142334285691625473
827,2011-12-01 19:03:20,dePlantagenet,HuffPost,0,0,0,"@HuffingtonPost I'd say parents and home environment could get some credit, not to mention the students' efforts.",,@HuffingtonPost,,142317878291607552,https://twitter.com/dePlantagenet/status/142317878291607552
828,2011-12-01 18:30:48,EatMyyViagra_B,,0,0,0,"I was born &&' raised here and I'm ready to go to a new environment. just wait till I graduate ,, I'm outta here,!!! @Antonio_Raf",,@Antonio_Raf,,142309689533800448,https://twitter.com/EatMyyViagra_B/status/142309689533800448
829,2011-12-01 18:30:15,EatMyyViagra_B,,0,0,0,"I was born &&' raised here and I'm ready to go to a new environment. just wait till I graduate ,, I'm outta here,!!!@Antonio_Raf",,@Antonio_Raf,,142309549829914624,https://twitter.com/EatMyyViagra_B/status/142309549829914624
830,2011-12-01 18:03:59,EllisMbeh,,0,0,0,"Yeah, far better environment to work on this paper! #PGCCFail (@Greenbelt Branch - PG Co. Memorial Library System) http://4sq.com/tSIryF",,@Greenbelt,#PGCCFail,142302938507915265,https://twitter.com/EllisMbeh/status/142302938507915265
831,2011-12-01 17:35:05,sarconno,,0,0,0,"@adovidio she thinks the powder will dry out my skin in this harsh tundra environment, luckily I still have half a container of philosophy!!",,@adovidio,,142295669460320257,https://twitter.com/sarconno/status/142295669460320257
832,2011-12-01 15:38:21,moosegrumpy,,0,0,0,"Yes!!“ @CP24: Toronto in store for warmer-than-usual winter, according to Environment Canada's seasonal outlook. http://bit.ly/ve1Jzs ”",,@CP24,,142266289107378176,https://twitter.com/moosegrumpy/status/142266289107378176
833,2011-12-01 15:26:59,GetCPlusPluJobs,,0,0,0,"C/C++ developer on Linux environment - #SanJose , CA (http://tinyurl.com/buzll65 ) Get C++ Jobs #C++ #jobs #job #GetAllJobs",,,#SanJose #C #jobs #job #GetAllJobs,142263431079268352,https://twitter.com/GetCPlusPluJobs/status/142263431079268352
834,2011-12-01 14:31:06,danspiler,,1,0,0,"The more I learn of the games industry, especially at the indie level, the more excited I get. Brilliant people, community, environment.",,,,142249366730719232,https://twitter.com/danspiler/status/142249366730719232
835,2011-12-01 13:59:22,nzahn1,,0,0,0,"I'm at Montgomery Park - Maryland Dept of the Environment (1800 Washington Boulevard, Baltimore) http://4sq.com/rzP06S",,,,142241379882512384,https://twitter.com/nzahn1/status/142241379882512384
836,2011-12-01 13:57:11,alexiscgreen,,0,0,0,"Audi 'Urban Future' concept environment by @bjarkeIngles very close up @designmiami @Miami Beach http://instagr.am/p/WxbFY/",,@bjarkeIngles @designmiami @Miami,,142240832236433408,https://twitter.com/alexiscgreen/status/142240832236433408
837,2011-12-01 13:54:15,andrea_merry,,0,0,0,"Running along the canal today. Where is the sun promised by Environment Canada?",,,,142240094961680384,https://twitter.com/andrea_merry/status/142240094961680384
838,2011-12-01 13:12:12,lizcuad,,0,0,0,"Is it a bad sign when work in an 80 degree environment and you can't get warm? #nosicknessplease",,,#nosicknessplease,142229511495360513,https://twitter.com/lizcuad/status/142229511495360513
839,2011-12-01 11:39:38,GetEnHeSafeJobs,,0,0,0,"Environmental Health & Safety Engi... - #ColoradoSprings , CO (http://tinyurl.com/7adyq9e ) Get Environmental Health Safety Jobs #Environment",,,#ColoradoSprings #Environment,142206214187651072,https://twitter.com/GetEnHeSafeJobs/status/142206214187651072
840,2011-12-01 07:23:48,madisonjobsx,,0,0,0,"Graphic Artist I - Dominion Enterprises - Sussex, WI: .Are you looking for a fun, dynamic work environment? Ar... http://bit.ly/rp3zQz",,,,142141831147290625,https://twitter.com/madisonjobsx/status/142141831147290625
841,2011-12-01 05:49:56,Lovely_Tibb,,0,0,0,"I Hate Being In A Negative Environment, You Hallucinating Ass Bitch, Not Everybody Is Out To Get You.",,,,142118210672664576,https://twitter.com/Lovely_Tibb/status/142118210672664576
842,2011-12-01 03:51:05,fanof5s,,1,0,0,"“ @ItIsRich: Wisconsin freakin good! Very tough n scrappy! Players making plays in a tough environment!... #BigTen kicking butt this year!",,@ItIsRich,#BigTen,142088302219100161,https://twitter.com/fanof5s/status/142088302219100161
843,2011-12-01 03:43:28,GetLinuxJobs,,0,0,0,"C/C++ developer on Linux environment - #SanJose , CA (http://tinyurl.com/87bq9wj ) Get Linux Jobs #Linux #jobs #job #GetAllJobs",,,#SanJose #Linux #jobs #job #GetAllJobs,142086384423931904,https://twitter.com/GetLinuxJobs/status/142086384423931904
844,2011-12-01 03:43:01,chelsinatorrr,,0,0,0,"I can't wait to get outta Tucson!!! I need a new environment to be around",,,,142086269835558912,https://twitter.com/chelsinatorrr/status/142086269835558912
845,2011-12-01 03:42:25,LeviGolden,,0,0,0,"Northwood tried to cheat us tonight! We won! I love playing in a hostile environment! 66-65 Loyola! #letsgoflyers !",,,#letsgoflyers,142086119276822528,https://twitter.com/LeviGolden/status/142086119276822528
846,2011-12-01 03:19:23,imjalil,,0,0,0,"Awesome @RebeccaCicione This is the environment I thrive in. Words cant describe the passion and joy I feel in the live show scene.",,@RebeccaCicione,,142080324669685761,https://twitter.com/imjalil/status/142080324669685761
847,2011-12-01 02:40:16,jhames,,0,0,0,"Srsly, McGinn, pull the cops off #OccupySeattle protestors and make bus stations a safe environment 24/7.",,,#OccupySeattle,142070480667545600,https://twitter.com/jhames/status/142070480667545600
848,2011-12-01 02:21:34,jon_fitzgerald,,0,1,0,". @arthurbrooks: government created the environment for out of control market (me: by ditching regulations?) #vandc",,@arthurbrooks,#vandc,142065772729090048,https://twitter.com/jon_fitzgerald/status/142065772729090048
849,2011-12-01 01:42:10,thestorbeck,adamsidiali,0,0,0,"@adamsidiali but we are products of our environment. Including the people around us. So change is somewhat natural.",,@adamsidiali,,142055859558690816,https://twitter.com/thestorbeck/status/142055859558690816
850,2011-12-01 00:33:29,deaninflux,,0,0,0,"Wilkins. Safety is ""key to us"". ""We have to make sure it's a safe environment for a customers."" #DecaturHeightsGA #WalMart",,,#DecaturHeightsGA #WalMart,142038573401640960,https://twitter.com/deaninflux/status/142038573401640960
851,2011-12-01 00:09:05,stigmabase,,0,0,0,"| NEWSBLOG | UN mobilizes civil society for Rio's environment summit: UN mobilizes civil society for Rio's... http://dlvr.it/yQvw4 | #AMPR |",,,#AMPR,142032433993355264,https://twitter.com/stigmabase/status/142032433993355264
852,2011-12-01 00:08:53,PairsonnalitesE,,0,0,0,"| NEWSBLOG | UN mobilizes civil society for Rio's environment summit: UN mobilizes civil society for Rio's... http://dlvr.it/yQvrC | #AMPR |",,,#AMPR,142032383695265792,https://twitter.com/PairsonnalitesE/status/142032383695265792
853,2011-12-01 00:08:52,Pairsonnalites,,0,0,0,"| NEWSBLOG | UN mobilizes civil society for Rio's environment summit: UN mobilizes civil society for Rio's... http://dlvr.it/yQvqy | #AMPR |",,,#AMPR,142032377294753793,https://twitter.com/Pairsonnalites/status/142032377294753793
854,2011-11-30 23:21:13,bcpatters,dannysalazar,1,0,0,"@dannysalazar and the environment (I.e fast clouds can mean shorter intervals, do you want to see stars at night? Longer shutter)",,@dannysalazar,,142020388493328384,https://twitter.com/bcpatters/status/142020388493328384
855,2011-11-30 22:11:56,stephenivey_1,,0,0,0,"So excited to be in this atmosphere and environment fo worship EVERYDAY. #DreamsComeTrue #Destiny",,,#DreamsComeTrue #Destiny,142002949869150208,https://twitter.com/stephenivey_1/status/142002949869150208
856,2011-11-30 22:10:29,matthew_ref,,0,0,0,"@bebeBebis @drinkupgiraffe I have the both of you beat. #Sassydivas, and #skinnyballerinas. What an environment.",,@bebeBebis @drinkupgiraffe,#Sassydivas #skinnyballerinas,142002587653255168,https://twitter.com/matthew_ref/status/142002587653255168
857,2011-11-30 21:28:30,ProgressMoShuff,,0,0,0,"A inmate asked me why I come in and work in that environment. I told him, it pays 12 dollar more a hour then I'd make at walmart. #jobs #OWS",,,#jobs #OWS,141992020775411712,https://twitter.com/ProgressMoShuff/status/141992020775411712
858,2011-11-30 21:13:32,pac1587,,0,0,0,"Lmao ctfu“ @iSnitched4Oreos: If you mad ALL the time, ima need you to get yo life together. Yo attitude is fuckin the environment up.”",,@iSnitched4Oreos,,141988253451563008,https://twitter.com/pac1587/status/141988253451563008
859,2011-11-30 20:07:44,nanowatts,,0,0,0,"The manufacturing of pennies is actually terrible for the environment.",,,,141971695790587905,https://twitter.com/nanowatts/status/141971695790587905
860,2011-11-30 19:43:51,odysseyink,,0,0,0,"Are we allowing our kids to be kids? Is the environment kid friendly, are they apart of kid friendly activities?",,,,141965684618960896,https://twitter.com/odysseyink/status/141965684618960896
861,2011-11-30 17:56:42,lindasdiary,,0,0,0,"@DevonHaas Wow that is busy!! Do you want to be a politician when your older - to change government views on environment from the inside ?",,@DevonHaas,,141938717504966656,https://twitter.com/lindasdiary/status/141938717504966656
862,2011-11-30 17:47:07,pezcrumbs,,1,0,0,"@InVitro_Girl environment for the blasts. Too much weight loss or gain prior to transfer can be bad.",,@InVitro_Girl,,141936306811961345,https://twitter.com/pezcrumbs/status/141936306811961345
863,2011-11-30 16:37:14,prithi,,0,0,0,"Transnational Corporations and International Law: Accountability in the Global Business Environment... http://on.tbhd.co.vu/yNP8k",,,,141918721076772864,https://twitter.com/prithi/status/141918721076772864
864,2011-11-30 16:04:58,msitarzewski,,1,0,0,"I find it fascinating just how much ""life"" enhances a work environment @Starbucks (29th Street Mall) http://instagr.am/p/WorZ1/",,@Starbucks,,141910599054524416,https://twitter.com/msitarzewski/status/141910599054524416
865,2011-11-30 14:38:52,YorchCalgarian,,0,0,0,"Environment Canada warns of up to 10 cms of snow, poor visibility for Calgary region. http://bit.ly/vyRaXl #yyctraffic Be prepared",,,#yyctraffic,141888934568407040,https://twitter.com/YorchCalgarian/status/141888934568407040
866,2011-11-30 14:34:03,nzahn1,,0,0,0,"I'm at Montgomery Park - Maryland Dept of the Environment (1800 Washington Boulevard, Baltimore) http://4sq.com/uy1b73",,,,141887722951426049,https://twitter.com/nzahn1/status/141887722951426049
867,2011-11-30 12:47:06,A_Renee9,sum1u_shudkno,1,0,0,"@BAM_803 haha that's funny, sure their environment is extremely cold also so they could have the same effect as you lol",,@BAM_803,,141860807641276418,https://twitter.com/A_Renee9/status/141860807641276418
868,2011-11-30 11:48:08,DT2332,,0,0,0,"I actually look forward to seeing IU play tonight. True road environment against a very solid team. This will be a great game",,,,141845967640072193,https://twitter.com/DT2332/status/141845967640072193
869,2011-11-30 11:41:17,PiecesOfAshhh,,0,0,0,"“ @AllAboutPisces: A #Pisces can go from cool and calm to overemotional and overexcited. Our Moods solely depends on our environment !!!”",,@AllAboutPisces,#Pisces,141844241121939456,https://twitter.com/PiecesOfAshhh/status/141844241121939456
870,2011-11-30 06:58:42,PLATINUMDIVA723,,0,0,0,"Gangbanging on kool aid (@Very Dangerous & Hostile Eastside Environment) http://4sq.com/tuhNkt",,@Very,,141773129646215168,https://twitter.com/PLATINUMDIVA723/status/141773129646215168
871,2011-11-30 06:15:27,Beemer_Ben,,0,0,0,"I hate talking bout cheerleading outside of the appropriate environment",,,,141762243128856576,https://twitter.com/Beemer_Ben/status/141762243128856576
872,2011-11-30 05:54:47,GetCliReseaJobs,,0,0,0,"Health, Environment a... - #SanRamon , CA (http://tinyurl.com/6qk8anj ) Get Clinical Research Jobs #ClinicalResearch #jobs #job #GetAllJobs",,,#SanRamon #ClinicalResearch #jobs #job #GetAllJobs,141757041411760128,https://twitter.com/GetCliReseaJobs/status/141757041411760128
873,2011-11-30 05:09:32,BorderDaCougah,,0,0,0,"RT @Pherric: @KaviCat that looks complicated, ill stick with studying the interactions of different species in the environment",,@Pherric @KaviCat,,141745656883720192,https://twitter.com/BorderDaCougah/status/141745656883720192
874,2011-11-30 05:09:17,_anthonygibson,,0,1,0,"I miss ally old co workers, but not the environment that surrounded us. I'm ready to do bigger things. Let's go!",,,,141745593918832640,https://twitter.com/_anthonygibson/status/141745593918832640
875,2011-11-30 04:31:14,BibiBitters,caligirlralrai,1,0,0,"@SaraiThinks_ yeah I can see what you mean. Because they lost family and not in a natural environment",,@SaraiThinks_,,141736018930966528,https://twitter.com/BibiBitters/status/141736018930966528
876,2011-11-30 04:26:27,HolidayInnAma,,0,0,0,"Looking for cooks! Exp a plus, fun environment. Great employee travel benefits. Apply now hiring ASAP.",,,,141734814884691969,https://twitter.com/HolidayInnAma/status/141734814884691969
877,2011-11-30 04:26:14,Mac23RedTID,,0,0,0,"Duke looked like an inexperienced team in a hostile environment. Austin Rivers though is unreal can the Celts draft him now. I expect this",,,,141734758983008256,https://twitter.com/Mac23RedTID/status/141734758983008256
878,2011-11-30 04:20:52,adaoust13,,0,0,1,"RT @Power30under30: ""Be a yardstick of quality. Some people aren't used to an environment where excellence is expected."" -Steve Jobs",,@Power30under30,,141733409931272193,https://twitter.com/adaoust13/status/141733409931272193
879,2011-11-30 03:23:00,EthanDenton76,,0,0,0,"Duke is shell-shocked in their first true road environment & more than anything else, they're not guarding...AT ALL",,,,141718845562961920,https://twitter.com/EthanDenton76/status/141718845562961920
880,2011-11-30 03:18:59,PreciousJules20,,0,0,0,"@laurentoyota #todaystopten I'd clean up the environment & then whatever was left help fam and friends financially so they had no debts.",,@laurentoyota,#todaystopten,141717836912529408,https://twitter.com/PreciousJules20/status/141717836912529408
881,2011-11-30 02:18:55,JobsDirectUSA,,0,0,0,"#seattle #jobs Administrative Assistant, Pew Environment Group - The Pew Charitable Trusts - Seattle, WA http://bit.ly/biFLLx",,,#seattle #jobs,141702717755232256,https://twitter.com/JobsDirectUSA/status/141702717755232256
882,2011-11-30 02:10:24,mhfoster,,0,0,0,"@halesss_3 how's the environment at mackey?",,@halesss_3,,141700574306512896,https://twitter.com/mhfoster/status/141700574306512896
883,2011-11-30 02:09:39,mooodles,,0,0,0,"wings, grape soda, and lie to me. a conducive environment to do my paper :) @walden 25 http://instagr.am/p/Wjj_w/",,@walden,,141700386208751616,https://twitter.com/mooodles/status/141700386208751616
884,2011-11-30 02:07:29,mooodles,,0,0,0,"wings, grape soda, and lie to me. a conducive environment to write my paper @walden 25 http://instagr.am/p/Wjitp/",,@walden,,141699840873742336,https://twitter.com/mooodles/status/141699840873742336
885,2011-11-30 02:01:26,amanda_oneth,,0,0,0,"“ @edutopia: Gr8 read. RT @Larryferlazzo: Ways Teachers Can Create A Supportive Environment For Each Other http://bit.ly/vkCS8D ”",,@edutopia @Larryferlazzo,,141698317804515328,https://twitter.com/amanda_oneth/status/141698317804515328
886,2011-11-30 01:46:25,Jobs_Direct_USA,,0,0,0,"#seattle #jobs Administrative Assistant, Pew Environment Group - The Pew Charitable Trusts - Seattle, WA http://bit.ly/biFLLx",,,#seattle #jobs,141694538745004033,https://twitter.com/Jobs_Direct_USA/status/141694538745004033
887,2011-11-30 01:23:14,DanetteMommy,,0,0,0,"TF only cause I have a daughter with a nigga don't mean I'm gonna stay with him & suffer, nor let ma baby live in a unhealthy environment!",,,,141688705457987584,https://twitter.com/DanetteMommy/status/141688705457987584
888,2011-11-30 01:01:02,YCGcleantech,,0,1,1,"#SustainableDC Built Environment working group focused first on converting brown fields to parks. Perfect 4 #McMillanpic.twitter.com/kjfstn0R",,,#SustainableDC #McMillanpic,141683113829994498,https://twitter.com/YCGcleantech/status/141683113829994498
889,2011-11-30 00:54:11,RenoCasas,,0,0,0,"I like the gym, but sometimes it feels like a hostile environment#calmdownsteroids",,,#calmdownsteroids,141681396891652096,https://twitter.com/RenoCasas/status/141681396891652096
890,2011-11-30 00:42:07,adambearne,,0,0,0,"I'm in the Built Environment group at #SustainableDC. Most of people here seem to be professionals: architects, non-profits etc.",,,#SustainableDC,141678360005853184,https://twitter.com/adambearne/status/141678360005853184
891,2011-11-30 00:28:05,adambearne,,0,0,0,"#SustainableDC crowd now breaking into 9 groups: built environment, climate, energy, food, nature, transport, waste, water, green economy",,,#SustainableDC,141674827177140224,https://twitter.com/adambearne/status/141674827177140224
892,2011-11-30 00:25:08,HaywoodZhablome,,0,0,0,"I'm at District Department of the Environment (DDOE) (1200 First St NE, 5th floor, Washington) http://4sq.com/vWVnqw",,,,141674083350872064,https://twitter.com/HaywoodZhablome/status/141674083350872064
893,2011-11-29 21:26:04,LegiScanMA,,0,0,0,"H1136 [Update] For legislation to promote safe alternatives to toxic chemicals. Environment, Natural Resources an... http://bitly.com/i55LKn",,,,141629020008755200,https://twitter.com/LegiScanMA/status/141629020008755200
894,2011-11-29 21:15:00,sirjonathanm,,0,0,0,"I blame my job for getting me addicted to nicotine, so ready for a new environment.",,,,141626234483392518,https://twitter.com/sirjonathanm/status/141626234483392518
895,2011-11-29 21:03:45,bathompso,sfhtml,1,0,0,"@sketchwerk it's a different kind of environment now.",,@sketchwerk,,141623403537907712,https://twitter.com/bathompso/status/141623403537907712
896,2011-11-29 20:44:03,nzahn1,,0,0,0,"I'm at Montgomery Park - Maryland Dept of the Environment (1800 Washington Boulevard, Baltimore) http://4sq.com/ukMMA5",,,,141618445727965185,https://twitter.com/nzahn1/status/141618445727965185
897,2011-11-29 20:05:07,GolfSuperFore8,,0,0,0,"Les Furber on Golf Courses and the Environment. #wecareabouttheenvironment",,,#wecareabouttheenvironment,141608649821921280,https://twitter.com/GolfSuperFore8/status/141608649821921280
898,2011-11-29 19:29:39,WiredTo_TheTbar,,0,0,0,"@beckayee i cant explain it in 130 characters, its a totally new environment lmao",,@beckayee,,141599723055353856,https://twitter.com/WiredTo_TheTbar/status/141599723055353856
899,2011-11-29 18:28:32,BenRussell1224,,0,0,0,"'Ha! Take that environment!' #patrickisms",,,#patrickisms,141584341414313984,https://twitter.com/BenRussell1224/status/141584341414313984
900,2011-11-29 18:22:04,Graeginator,,0,1,0,"I'm gonna sit down, and enjoy the environment at @OrlandSquare! Orland Square Mall is so nice, and peaceful.",,@OrlandSquare,,141582716566126592,https://twitter.com/Graeginator/status/141582716566126592
901,2011-11-29 17:39:11,sexcdork87,,1,0,0,"If u kp going arnd the drama or putting urself in that environment....then u r bound to stay involved",,,,141571924437368835,https://twitter.com/sexcdork87/status/141571924437368835
902,2011-11-29 17:27:33,porcupine_lou,,0,0,0,"Another day, another let down. I'm really getting tired of this. I think it's time to apply myself in a new environment!",,,,141568994439200768,https://twitter.com/porcupine_lou/status/141568994439200768
903,2011-11-29 16:35:19,JimFliesHigh,,2,0,0,"@priscilabeloch Tough work environment. http://twitpic.com/7lo7k2",,@priscilabeloch,,141555852220960768,https://twitter.com/JimFliesHigh/status/141555852220960768
904,2011-11-29 16:26:07,RellfromHell,,0,0,0,"I sit back analyze this environment we all call school. #INSANITY",,,#INSANITY,141553536763822080,https://twitter.com/RellfromHell/status/141553536763822080
905,2011-11-29 16:08:52,Joshywoshy,,0,0,0,"The outward environment coordinates with the inward growth in life to bring us to full sonship. #teamJesus #retweet",,,#teamJesus #retweet,141549192878358528,https://twitter.com/Joshywoshy/status/141549192878358528
906,2011-11-29 15:17:20,MMaive,,0,0,0,"Same thing . Different environment . So he has got my attention",,,,141536226032365569,https://twitter.com/MMaive/status/141536226032365569
907,2011-11-29 15:10:38,WomensRadio,,0,0,0,"What does Barney Frank's retirement mean for the environment?: The long-serving Democrat is... http://bit.ly/rALUm5 via @MotherNatureNet",,@MotherNatureNet,,141534538655473666,https://twitter.com/WomensRadio/status/141534538655473666
908,2011-11-29 14:53:46,ConSpearyC,,0,0,0,"For years @Talkmaster has pointed out that the #Left will and is using the #environment to push the Social agenda #tcot #greenjobs",,@Talkmaster,#Left #environment #tcot #greenjobs,141530294267285504,https://twitter.com/ConSpearyC/status/141530294267285504
909,2011-11-29 14:31:31,queenwilson,,0,0,0,"Scholastic Expert Space =cool tool for alternate learning environment. Scaffolded for all learners #CMTC11 #NHSTE",,,#CMTC11 #NHSTE,141524696079409152,https://twitter.com/queenwilson/status/141524696079409152
910,2011-11-29 13:50:53,madisonjobsx,,0,0,0,"RN Site Manager - Correctional Environment - Full Time - Advanced Correctional Healthcare - Janesville, WI: Adv... http://bit.ly/uodgtq",,,,141514467870642176,https://twitter.com/madisonjobsx/status/141514467870642176
911,2011-11-29 13:42:50,Earth__Watch,,0,0,0,"Ancient environment led to Earth's current marine biodiversity via @sciencedaily http://bit.ly/thKns1",,@sciencedaily,,141512445704409088,https://twitter.com/Earth__Watch/status/141512445704409088
912,2011-11-29 13:41:10,nzahn1,,0,0,0,"I'm at Montgomery Park - Maryland Dept of the Environment (1800 Washington Boulevard, Baltimore) http://4sq.com/sWHbjX",,,,141512023145066496,https://twitter.com/nzahn1/status/141512023145066496
913,2011-11-29 12:53:13,PathMakerGroup,,0,0,0,"Leveraging Centralized Log Management in a PCI DSS Environment http://rca.st/vMQ0RU",,,,141499957143277568,https://twitter.com/PathMakerGroup/status/141499957143277568
914,2011-11-29 11:53:00,n_c_ouellette,,0,0,0,"They really have a hotline for people that wanna bitch about the environment and oil spills saying ""were here to help you cope""... #wtf!?",,,#wtf,141484803634638848,https://twitter.com/n_c_ouellette/status/141484803634638848
915,2011-11-29 07:01:07,Josh_Benyo,,0,0,0,"I don't play around when it comes to safety in the workplace. Theater, is a highly dangerous environment. If you Can't ACT safe? GET OUT NOW",,,,141411349921144833,https://twitter.com/Josh_Benyo/status/141411349921144833
916,2011-11-29 06:37:06,QueenSaphia,,0,0,0,"I need a positive environment and ppl around...can't depend on anyone #lifelesson",,,#lifelesson,141405304142311425,https://twitter.com/QueenSaphia/status/141405304142311425
